Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202506,40,599000,119,2300,70300,0,45688,999,44660, ,2,74076,3,7,5,Stillwater,10,10,2363297,0,0,0,0,0,0,0,0,0
202506,40,600000,1,2305,70350,0,3949,999,99999, , ,749602811,3,7,3,Stilwell,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,607000,81,2335,71000,0,2687,416,36420,2, ,74079,3,7,3,Stroud,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,610000,99,2350,71350,0,4929,999,99999, , ,730864608,3,7,5,Sulphur,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,613000,21,2370,72100,0,15753,999,45140, ,2,74464,3,7,5,Tahlequah,3,3,590344,1,2,156250,0,0,0,0,0,0
202506,40,619000,125,2395,72650,0,6457,416,43060, , ,74873,3,7,3,Tecumseh,2,2,294000,0,0,0,0,0,0,0,0,0
202506,40,620000,33,2400,72750,0,1002,334,30020, , ,735680040,3,7,5,Temple town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,627000,109,2430,73250,0,8929,416,36420, , ,73120,3,7,3,The Village,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,628000,39,2435,73450,0,1181,555,48220, , ,73669,3,7,5,Thomas,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,630000,141,2440,73850,0,847,999,99999, , ,735700046,3,7,5,Tipton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,631000,69,2445,73900,0,3034,999,99999, , ,73460,3,7,5,Tishomingo,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,632000,71,2450,74150,0,3216,999,38620, , ,74653,3,7,5,Tonkawa,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,638000,143,2465,75000,0,385613,538,46140,2,1,74103,3,7,3,Tulsa,47,47,7543532,0,0,0,0,0,0,10,192,37957054
202506,40,639000,143,    ,99990,0,37204,538,46140,2, ,74119,3,7,5,Tulsa County Unincorporated Area,16,16,6999254,0,0,0,0,0,0,0,0,0
202506,40,642000,51,2475,75450,0,6019,416,36420, , ,73089,3,7,5,Tuttle,5,5,1379802,0,0,0,0,0,0,0,0,0
202506,40,643000,139,2480,75750,0,762,999,25100, , ,739510234,3,7,5,Tyrone town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,644000,17,2485,75950,0,1645,416,36420, , ,73090,3,7,3,Union City town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,645000,109,2490,76500,0,765,416,36420, , ,73129,3,7,5,Valley Brook town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,647000,89,2495,76650,0,754,999,99999, , ,74764,3,7,5,Valliant town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,650000,51,2505,77000,0,530,416,36420, , ,730920206,3,7,5,Verden town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,650200,131,2507,77050,0,3993,538,46140, , ,74019,3,7,3,Verdigris town,7,7,1090000,0,0,0,0,0,0,0,0,0
202506,40,651000,135,2510,77250,0,1466,999,22900, , ,74962,3,7,5,Vian town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,653000,35,2520,77550,0,5743,999,99999, , ,743010329,3,7,5,Vinita,1,1,302641,0,0,0,0,0,0,0,0,0
202506,40,654000,145,2525,77850,0,8323,538,46140, , ,74467,3,7,5,Wagoner,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,655000,145,    ,99990,0,39166,538,46140,2, ,74467,3,7,3,Wagoner County Unincorporated Area,57,57,14950175,0,0,0,0,0,0,0,0,0
202506,40,658000,33,2540,78150,0,2551,334,30020, , ,73572,3,7,5,Walters,1,1,228333,0,0,0,0,0,0,0,0,0
202506,40,663000,101,2560,78400,0,1641,538,34780, , ,744690170,3,7,5,Warner town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,664000,109,2565,78500,0,10043,416,36420, , ,73122,3,7,5,Warr Acres,2,2,500000,0,0,0,0,0,0,0,0,0
202506,40,669000,11,2580,78950,0,5111,999,99999, , ,73772,3,7,5,Watonga,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,671000,47,2590,79200,0,1286,999,21420, , ,73773,3,7,5,Waukomis town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,674000,151,2605,79350,0,927,999,99999, , ,738601280,3,7,5,Waynoka,1,1,77429,0,0,0,0,0,0,0,0,0
202506,40,675000,39,2610,79450,0,10833,555,48220, ,2,730964704,3,7,3,Weatherford,3,3,1135000,0,0,0,0,0,0,1,5,330000
202506,40,677000,101,2620,79650,0,616,538,34780, , ,744700216,3,7,5,Webbers Falls town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,679000,107,2630,79800,0,998,999,99999, , ,748800396,3,7,5,Weleetka town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,680000,81,2635,79900,0,788,416,36420, , ,748810353,3,7,5,Wellston town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,685000,133,2650,80550,0,3430,999,99999, , ,74884,3,7,5,Wewoka,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,687000,77,2655,81000,0,2843,999,99999, , ,74578,3,7,5,Wilburton,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,692000,109,2680,82000,0,153,416,36420, , ,73008,3,7,5,Woodlawn Park town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,695000,153,2685,82150,0,12051,999,49260, ,2,73801,3,7,5,Woodward,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,697000,89,2689,82200,0,762,999,99999, , ,74766,3,7,5,Wright City town,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,699000,49,2700,82400,0,2212,999,99999, , ,73098,3,7,5,Wynnewood,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,701000,119,2710,82500,0,1227,999,44660, , ,74085,3,7,5,Yale,0,0,0,0,0,0,0,0,0,0,0,0
202506,40,703000,17,2720,82950,0,22709,416,36420, , ,73099,3,7,5,Yukon,2,2,876694,0,0,0,0,0,0,0,0,0
202506,45,3000,1,    ,0,0,15373,273,24940,2, ,29620,3,5,5,Abbeville County,12,12,2425185,0,0,0,0,0,0,0,0,0
202506,45,5000,3,40,550,0,31121,999,12260, , ,29802,3,5,3,Aiken,13,13,5708478,0,0,0,0,0,0,0,0,0
202506,45,7000,3,    ,99990,0,109191,999,12260,2, ,29801,3,5,5,Aiken County Unincorporated Area,87,87,34854896,0,0,0,0,0,0,0,0,0
202506,45,9000,5,    ,99990,0,3661,999,99999,2, ,29810,3,5,5,Allendale County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,11000,5,30,955,0,2829,999,99999, , ,29810,3,5,5,Allendale town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,13000,7,80,1360,0,27701,273,24860, ,1,29624,3,5,3,Anderson,20,20,5614805,0,0,0,0,0,0,0,0,0
202506,45,15000,7,    ,99990,0,156774,273,24860,2, ,29622,3,5,3,Anderson County Unincorporated Area,98,98,23294162,21,42,4005324,0,0,0,0,0,0
202506,45,17000,43,45,1450,0,2846,396,34680,2, ,295100378,3,5,5,Andrews town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,21000,79,56,2125,0,874,192,17900, , ,29206,3,5,5,Arcadia Lakes town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,23000,51,67,3205,0,483,396,34820, , ,295975285,3,5,5,Atlantic Beach town,0,0,0,0,0,0,0,0,0,1,5,250000
202506,45,25000,51,70,3430,0,978,396,34820, , ,29511,3,5,5,Aynor town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,27000,9,    ,0,0,7082,999,99999, , ,29003,3,5,3,Bamberg County,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,31000,11,85,4060,0,4260,999,99999, , ,298120776,3,5,5,Barnwell,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,33000,11,    ,99990,0,10433,999,99999,2, ,29812,3,5,3,Barnwell County Unincorporated Area,1,1,200000,0,0,0,0,0,0,0,0,0
202506,45,35000,63,93,4300,0,4931,192,17900,2, ,29070,3,5,5,Batesburg Leesville town,1,1,119456,0,0,0,0,0,0,0,0,0
202506,45,39000,13,300,4690,0,13204,999,25940, ,1,29902,3,5,3,Beaufort,5,5,4210193,0,0,0,0,0,0,0,0,0
202506,45,41000,13,    ,99990,0,99937,999,25940,2, ,29901,3,5,3,Beaufort County Unincorporated Area,24,24,14109574,0,0,0,0,0,0,0,0,0
202506,45,45000,69,110,5680,0,7455,999,99999, , ,295121036,3,5,5,Bennettsville,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,47000,15,    ,99990,0,133081,999,16700, , ,29461,3,5,5,Berkeley County Unincorporated Area,95,95,27893753,0,0,0,0,0,0,1,35,3358368
202506,45,51000,61,130,6310,0,2948,999,99999, , ,29010,3,5,5,Bishopville village,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,59000,13,155,7210,0,28230,999,25940, ,1,299100386,3,5,3,Bluffton town,90,90,38510815,0,0,0,0,0,0,0,0,0
202506,45,61000,79,520,7255,0,4334,192,17900,2, ,290160049,3,5,5,Blythewood town,17,17,4647802,0,0,0,0,0,0,0,0,0
202506,45,63000,15,160,7525,0,493,999,16700, , ,29431,3,5,5,Bonneau town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,75000,17,    ,0,0,12255,192,17900, , ,29135,3,5,5,Calhoun County,3,3,686250,0,0,0,0,0,0,0,0,0
202506,45,79000,55,200,10855,0,7288,192,17900, , ,29021,3,5,3,Camden,12,12,1151010,0,0,0,0,0,0,0,0,0
202506,45,87000,63,220,12655,0,13246,192,17900,2, ,29171,3,5,3,Cayce,1,1,250000,0,0,0,0,0,0,0,0,0
202506,45,91000,77,225,13015,0,5452,273,24860, , ,29630,3,5,5,Central town,2,2,380570,0,0,0,0,0,0,0,0,0
202506,45,97000,19,1020,13330,0,129814,999,16700,2,1,29401,3,5,5,Charleston,69,69,11185242,0,0,0,0,0,0,1,17,851763
202506,45,99000,19,    ,99990,0,60766,999,16700,2, ,294057464,3,5,3,Charleston County Unincorporated Area,42,42,30213363,0,0,0,0,0,0,0,0,0
202506,45,101000,25,1040,13600,0,5554,999,99999, , ,29520,3,5,5,Cheraw town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,103000,21,    ,99990,0,42705,273,23500,2, ,29340,3,5,3,Cherokee County Unincorporated Area,14,14,4216865,1,2,239875,1,3,271795,0,0,0
202506,45,111000,23,    ,99990,0,23654,172,16740,2, ,297060580,3,5,3,Chester County Unincorporated Area,24,24,8589742,0,0,0,0,0,0,0,0,0
202506,45,113000,25,    ,99990,0,33727,999,99999,2, ,29709,3,5,3,Chesterfield County Unincorporated Area,16,16,5011713,0,0,0,0,0,0,0,0,0
202506,45,115000,25,265,14140,0,1401,999,99999,2, ,297090350,3,5,3,Chesterfield town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,119000,27,    ,99990,0,27686,999,99999,2, ,29102,3,5,5,Clarendon County Unincorporated Area,9,9,1692347,0,0,0,0,0,0,0,0,0
202506,45,123000,77,275,14950,0,17727,273,24860,2, ,29631,3,5,3,Clemson,4,4,1752082,0,0,0,0,0,0,0,0,0
202506,45,125000,59,285,15295,0,8304,273,24860, , ,29325,3,5,3,Clinton,9,9,1842026,0,0,0,0,0,0,0,0,0
202506,45,129000,91,295,15355,0,6800,172,16740, , ,29710,3,5,3,Clover town,0,0,0,0,0,0,1,4,615150,2,12,2066796
202506,45,131000,29,    ,99990,0,30653,999,99999,2, ,29488,3,5,3,Colleton County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,133000,79,305,16000,0,131530,192,17900,2,1,29217,3,5,3,Columbia,97,97,19628198,2,4,620800,0,0,0,17,315,30390000
202506,45,135000,51,315,16405,0,26620,396,34820, ,1,29526,3,5,5,Conway,33,33,10729733,0,0,0,0,0,0,0,0,0
202506,45,147000,83,335,17260,0,2465,273,43900, , ,293301399,3,5,3,Cowpens town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,151000,31,350,18565,0,5901,999,22500, , ,29532,3,5,5,Darlington,0,0,0,0,0,0,0,0,0,1,5,488750
202506,45,153000,31,    ,99990,0,51677,999,22500, , ,29532,3,5,3,Darlington County Unincorporated Area,27,27,5051502,0,0,0,0,0,0,0,0,0
202506,45,157000,33,360,19420,0,6289,999,99999, , ,29536,3,5,5,Dillon,1,1,101250,0,0,0,0,0,0,0,0,0
202506,45,159000,33,    ,99990,0,22026,999,99999,2, ,29536,3,5,5,Dillon County Unincorporated Area,3,3,316368,0,0,0,0,0,0,0,0,0
202506,45,163000,35,    ,99990,0,89123,999,16700,2, ,29483,3,5,3,Dorchester County Unincorporated Area,112,112,49659943,0,0,0,0,0,0,0,0,0
202506,45,169000,77,390,21985,0,21564,273,24860,2, ,29640,3,5,1,Easley,15,15,6289090,0,0,0,0,0,0,0,0,0
202506,45,173000,37,    ,0,0,19560,999,12260,2, ,29824,3,5,3,Edgefield County,12,12,4318624,0,0,0,0,0,0,0,0,0
202506,45,177000,29,417,23020,0,402,999,99999, , ,29438,3,5,3,Edisto Beach town,1,1,700000,0,0,0,0,0,0,0,0,0
202506,45,181000,55,423,23245,0,1585,192,17900, , ,29045,3,5,5,Elgin town,1,1,152267,0,0,0,0,0,0,0,0,0
202506,45,187000,49,445,23830,0,1845,999,99999,2, ,29918,3,5,5,Estill town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,191000,5,460,24370,0,1622,999,99999, , ,29827,3,5,5,Fairfax town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,195000,39,    ,99990,0,18411,192,17900,2, ,29180,3,5,3,Fairfield County Unincorporated Area,5,5,1618904,0,0,0,0,0,0,0,0,0
202506,45,197000,41,465,25810,0,38467,999,22500, ,1,295013456,3,5,3,Florence,50,50,7351653,0,0,0,0,0,0,0,0,0
202506,45,199000,41,    ,99990,0,84590,999,22500,2, ,29501,3,5,5,Florence County Unincorporated Area,20,20,3959470,0,0,0,0,0,0,0,0,0
202506,45,201000,19,2040,26035,0,2682,999,16700, , ,29439,3,5,5,Folly Beach,1,1,994783,0,0,0,0,0,0,0,0,0
202506,45,203000,79,475,26305,0,10269,192,17900, , ,29206,3,5,5,Forest Acres,1,1,517428,0,0,0,0,0,0,0,0,0
202506,45,207000,91,490,26890,0,24929,172,16740, , ,29715,3,5,5,Fort Mill town,73,73,27377221,0,0,0,0,0,0,1,9,1021632
202506,45,209000,45,495,27070,0,8594,273,24860,2, ,29644,3,5,3,Fountain Inn,30,30,9649069,0,0,0,0,0,0,0,0,0
202506,45,215000,21,505,28060,0,12695,273,23500, ,2,29342,3,5,5,Gaffney,1,1,104587,1,2,200000,0,0,0,0,0,0
202506,45,217000,63,509,28780,0,1712,192,17900, , ,290530429,3,5,5,Gaston town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,219000,43,513,28870,0,8794,396,34680, , ,29442,3,5,5,Georgetown,6,6,1767989,0,0,0,0,0,0,0,0,0
202506,45,221000,43,    ,99990,0,51604,396,34680, , ,29442,3,5,5,Georgetown County Unincorporated Area,20,20,13254234,0,0,0,0,0,0,0,0,0
202506,45,227000,15,536,29815,0,44972,999,16700, , ,294451768,3,5,5,Goose Creek,40,40,15746138,0,0,0,0,0,0,0,0,0
202506,45,239000,45,565,30850,0,72227,273,24860, ,1,29602,3,5,3,Greenville,26,26,6609872,0,0,0,0,0,0,3,101,21396120
202506,45,241000,45,    ,99990,0,366558,273,24860, , ,29601,3,5,3,Greenville County Unincorporated Area,166,166,103836523,0,0,0,0,0,0,0,0,0
202506,45,245000,47,    ,0,0,43733,273,24940,2, ,29648,3,5,3,Greenwood County,21,21,5022958,0,0,0,0,0,0,0,0,0
202506,45,247000,45,2520,30985,0,26071,273,24860,2,1,29651,3,5,3,Greer,25,25,6379359,0,0,0,0,0,0,0,0,0
202506,45,251000,49,    ,99990,0,9489,999,99999,2, ,29924,3,5,4,Hampton County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,253000,49,580,31885,0,2488,999,99999, , ,29924,3,5,5,Hampton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,255000,15,582,32065,0,28280,999,16700, , ,29410,3,5,5,Hanahan,7,7,3479663,1,2,436407,0,0,0,0,0,0
202506,45,257000,53,2580,32245,0,8438,999,25940,2, ,29927,3,5,3,Hardeeville,84,84,20286221,0,0,0,0,0,0,8,252,28690000
202506,45,261000,31,595,32560,0,7479,999,22500, , ,29551,3,5,5,Hartsville,1,1,184506,0,0,0,0,0,0,0,0,0
202506,45,265000,89,605,33145,0,385,999,99999, , ,29554,3,5,5,Hemingway town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,271000,13,619,34045,0,39619,999,25940, ,1,29928,3,5,3,Hilton Head Island town,5,5,10582000,0,0,0,0,0,0,0,0,0
202506,45,283000,51,    ,99990,0,276534,396,34820,2, ,29526,3,5,3,Horry County Unincorporated Area,483,483,87409595,0,0,0,0,0,0,0,0,0
202506,45,291000,19,665,36115,0,4371,999,16700, , ,29451,3,5,3,Isle of Palms,3,3,5475000,0,0,0,0,0,0,0,0,0
202506,45,299000,15,680,36475,0,83,999,16700, , ,294530145,3,5,5,Jamestown town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,301000,53,    ,99990,0,19282,999,25940, , ,29936,3,5,3,Jasper County Unincorporated Area,7,7,3798961,0,0,0,0,0,0,0,0,0
202506,45,309000,87,705,37330,0,819,273,43900, , ,29353,3,5,5,Jonesville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,311000,55,    ,99990,0,58245,192,17900,2, ,29020,3,5,3,Kershaw County Unincorporated Area,23,23,7255085,0,0,0,2,6,1200000,0,0,0
202506,45,315000,19,712,38162,0,1765,999,16700, , ,29455,3,5,5,Kiawah Island town,4,4,1145734,0,0,0,0,0,0,0,0,0
202506,45,317000,89,715,38590,0,2989,999,99999, , ,29556,3,5,5,Kingstree town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,321000,41,730,39310,0,6445,999,22500, , ,29560,3,5,3,Lake City,1,1,45000,0,0,0,0,0,0,0,0,0
202506,45,325000,31,740,39805,0,930,999,22500, , ,290690267,3,5,5,Lamar town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,327000,57,745,39895,0,9156,172,16740,2, ,297211149,3,5,5,Lancaster,8,8,2474252,0,0,0,0,0,0,0,0,0
202506,45,329000,57,    ,99990,0,87192,172,16740,2, ,29721,3,5,3,Lancaster County Unincorporated Area,135,135,65091279,0,0,0,0,0,0,0,0,0
202506,45,337000,59,775,40615,0,8852,273,24860, , ,293602613,3,5,3,Laurens,1,1,249000,0,0,0,0,0,0,0,0,0
202506,45,339000,59,    ,99990,0,46903,273,24860,2, ,29360,3,5,3,Laurens County Unincorporated Area,58,58,11738793,0,0,0,0,0,0,0,0,0
202506,45,341000,61,    ,99990,0,13436,999,99999, , ,29010,3,5,3,Lee County Unincorporated Area,1,1,189000,0,0,0,0,0,0,0,0,0
202506,45,345000,63,    ,99990,0,225683,192,17900,2, ,29072,3,5,3,Lexington County Unincorporated Area,162,162,66464233,0,0,0,0,0,0,0,0,0
202506,45,347000,63,785,41335,0,22716,192,17900, , ,29072,3,5,3,Lexington town,7,7,2079255,0,0,0,0,0,0,0,0,0
202506,45,349000,77,790,41380,0,3150,273,24860, , ,296570716,3,5,5,Liberty,1,1,200343,0,0,0,0,0,0,0,0,0
202506,45,359000,29,815,42280,0,111,999,99999, , ,290820070,3,5,5,Lodge town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,361000,51,825,42730,0,2807,396,34820, , ,29569,3,5,5,Loris,4,4,621407,0,0,0,0,0,0,0,0,0
202506,45,371000,61,855,43360,0,317,999,99999, , ,290800147,3,5,5,Lynchburg town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,375000,67,895,44575,0,6200,999,99999, , ,29571,3,5,5,Marion,1,1,85757,0,0,0,0,0,0,0,0,0
202506,45,377000,67,    ,99990,0,19291,999,99999,2, ,29571,3,5,5,Marion County Unincorporated Area,5,5,717557,0,0,0,0,0,0,0,0,0
202506,45,379000,69,    ,99990,0,15331,999,99999,2, ,29512,3,5,5,Marlboro County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,381000,45,900,45115,0,25562,273,24860, ,1,29662,3,5,3,Mauldin,43,43,8091329,0,0,0,0,0,0,0,0,0
202506,45,393000,65,    ,99990,0,6929,999,99999,2, ,29835,3,5,3,McCormick County Unincorporated Area,4,4,2030242,0,0,0,0,0,0,0,0,0
202506,45,399000,15,920,47275,0,12497,999,16700, , ,294610700,3,5,3,Moncks Corner town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,411000,19,935,48535,0,92799,999,16700, , ,29464,3,5,3,Mount Pleasant town,17,17,11880000,0,0,0,0,0,0,0,0,0
202506,45,415000,51,945,49075,0,35555,396,34820, ,1,29577,3,5,5,Myrtle Beach,16,16,6804948,0,0,0,0,0,0,0,0,0
202506,45,423000,71,955,49570,0,10141,192,35140, ,2,29108,3,5,5,Newberry,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,421000,71,    ,99990,0,24845,192,35140,2, ,29108,3,5,5,Newberry County Unincorporated Area,12,12,5042951,0,0,0,0,0,0,0,0,0
202506,45,431000,3,985,50695,0,23997,999,12260,2, ,298616400,3,5,3,North Augusta,13,13,6585937,0,0,0,0,0,0,0,0,0
202506,45,437000,19,4540,50875,0,94303,999,16700,2,1,29419,3,5,3,North Charleston,15,15,4042632,0,0,0,0,0,0,0,0,0
202506,45,441000,51,992,51280,0,17280,396,34820, ,1,29582,3,5,3,North Myrtle Beach,54,54,17055939,0,0,0,0,0,0,0,0,0
202506,45,447000,73,    ,99990,0,63905,273,42860,2, ,29691,3,5,3,Oconee County Unincorporated Area,53,53,21684391,0,0,0,0,0,0,0,0,0
202506,45,453000,75,1015,53080,0,12460,192,36700, ,2,29115,3,5,5,Orangeburg,1,1,287588,0,0,0,0,0,0,0,0,0
202506,45,455000,75,    ,99990,0,65326,192,36700,2, ,291161000,3,5,5,Orangeburg County Unincorporated Area,7,7,1008276,0,0,0,0,0,0,0,0,0
202506,45,461000,25,1040,54025,0,2535,999,99999,2, ,29728,3,5,5,Pageland town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,469000,43,1057,55015,0,109,396,34680, , ,29585,3,5,5,Pawleys Island town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,475000,63,1070,55420,0,711,192,17900, , ,29123,3,5,5,Pelion town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,483000,77,    ,99990,0,75399,273,24860,2, ,29671,3,5,3,Pickens County Unincorporated Area,52,52,36115153,0,0,0,0,0,0,0,0,0
202506,45,491000,65,1125,57670,0,72,999,99999, , ,298450151,3,5,5,Plum Branch town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,495000,13,1135,58030,0,14516,999,25940, ,1,29935,3,5,3,Port Royal town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,503000,35,1155,59380,0,204,999,16700, , ,29471,3,5,5,Reevesville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,505000,23,1170,59920,0,259,172,16740, , ,29729,3,5,5,Richburg town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,507000,79,    ,99990,0,262521,192,17900,2, ,29202,3,5,5,Richland County Unincorporated Area,88,88,16496945,0,0,0,0,0,0,0,0,0
202506,45,511000,53,5440,60280,0,3868,999,25940,2, ,299361119,3,5,5,Ridgeland town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,513000,35,1185,60370,0,1841,999,16700, , ,29483,3,5,5,Ridgeville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,517000,91,1195,61405,0,76318,172,16740, ,1,297311706,3,5,3,Rock Hill,27,27,10837562,0,0,0,0,0,0,0,0,0
202506,45,527000,81,    ,99990,0,15367,192,17900,2, ,29138,3,5,3,Saluda County Unincorporated Area,7,7,2456999,0,0,0,0,0,0,0,0,0
202506,45,529000,81,1235,63250,0,3566,192,17900, , ,29138,3,5,5,Saluda town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,541000,73,1270,65095,0,8564,273,42860, ,2,29679,3,5,3,Seneca,8,8,2196234,0,0,0,0,0,0,0,0,0
202506,45,547000,45,6060,66580,0,25272,273,24860, , ,29681,3,5,5,Simpsonville,11,11,2752954,0,0,0,0,0,0,0,0,0
202506,45,551000,29,1300,67165,0,117,999,99999, , ,29481,3,5,5,Smoaks town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,559000,31,1315,67435,0,522,999,22500, , ,29593,3,5,5,Society Hill town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,561000,63,1325,67705,0,2485,192,17900, , ,291721744,3,5,5,South Congaree town,1,1,87500,0,0,0,0,0,0,0,0,0
202506,45,563000,83,1340,68290,0,37317,273,43900, ,1,293041749,3,5,5,Spartanburg,2,2,472890,0,0,0,0,0,0,0,0,0
202506,45,565000,83,    ,99990,0,252128,273,43900,2, ,29303,3,5,3,Spartanburg County Unincorporated Area,308,308,61613568,0,0,0,0,0,0,0,0,0
202506,45,567000,63,1352,68425,0,2732,192,17900, , ,29170,3,5,5,Springdale town,5,5,1089934,0,0,0,0,0,0,0,0,0
202506,45,573000,35,1210,62530,0,2194,999,16700, , ,294772449,3,5,5,St. George town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,583000,15,1220,62755,0,1824,999,16700, , ,29479,3,5,5,St. Stephen town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,589000,19,1380,70090,0,1938,999,16700, , ,29482,3,5,3,Sullivan's Island town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,591000,27,1385,70225,0,916,999,99999, , ,29148,3,5,5,Summerton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,45,597000,35,1390,70270,0,47224,999,16700,2, ,29483,3,5,3,Summerville town,55,55,23164122,0,0,0,0,0,0,0,0,0
202506,45,603000,85,    ,0,0,65674,192,44940, , ,29151,3,5,5,Sumter County,28,28,4725102,2,4,381343,0,0,0,0,0,0
202506,45,605000,51,1402,70585,0,4580,396,34820, , ,29575,3,5,5,Surfside Beach town,1,1,361233,0,0,0,0,0,0,0,0,0
202506,45,613000,91,1422,71417,0,11696,172,16740, , ,29708,3,5,3,Tega Cay,4,4,1133529,0,0,0,0,0,0,0,0,0
202506,45,617000,45,1430,72430,0,8202,273,24860, , ,29690,3,5,3,Travelers Rest,10,10,4180265,0,0,0,0,0,0,0,0,0
202506,45,627000,87,1455,73105,0,7535,273,43900, , ,29379,3,5,5,Union,5,5,460620,0,0,0,0,0,0,0,0,0
202506,45,629000,87,    ,99990,0,17782,273,43900,2, ,29379,3,5,5,Union County Unincorporated Area,3,3,592168,0,0,0,0,0,0,0,0,0
202506,45,639000,29,1490,74275,0,5343,999,99999, , ,29488,3,5,5,Walterboro,1,1,245600,0,0,0,0,0,0,0,0,0
202506,45,653000,63,1525,75850,0,18109,192,17900, , ,29171,3,5,3,West Columbia,20,20,3130113,0,0,0,0,0,0,0,0,0
202506,45,665000,89,    ,99990,0,25394,999,99999,2, ,29556,3,5,5,Williamsburg County Unincorporated Area,2,2,337837,0,0,0,0,0,0,0,0,0
202506,45,677000,83,1595,79090,0,4507,273,43900, , ,29388,3,5,3,Woodruff,58,58,19618229,0,0,0,0,0,0,0,0,0
